reconstruction_time, subducting_plate_id, subduction_zone_plate_id
4.0, 328.0, 340.0
4.0, 328.0, 349.0
4.0, 406.0, 111.0
4.0, 501.0, 686.0
4.0, 503.0, 301.0
4.0, 511.0, 686.0
4.0, 608.0, 648.0
4.0, 608.0, 662.0
4.0, 608.0, 678.0
4.0, 608.0, 737.0
4.0, 645.0, 612.0
4.0, 645.0, 669.0
4.0, 646.0, 612.0
4.0, 646.0, 614.0
4.0, 653.0, 699.0
4.0, 653.0, 901.0
4.0, 659.0, 662.0
4.0, 674.0, 645.0
4.0, 674.0, 669.0
4.0, 674.0, 679.0
4.0, 677.0, 612.0
4.0, 678.0, 648.0
4.0, 678.0, 679.0
4.0, 701.0, 322.0
4.0, 701.0, 346.0
4.0, 701.0, 349.0
4.0, 701.0, 521.0
4.0, 701.0, 522.0
4.0, 701.0, 707.0
4.0, 701.0, 3222.0
4.0, 701.0, 70833.0
4.0, 801.0, 651.0
4.0, 801.0, 697.0
4.0, 801.0, 736.0
4.0, 801.0, 827.0
4.0, 801.0, 847.0
4.0, 802.0, 201.0
4.0, 802.0, 815.0
4.0, 829.0, 829.0
4.0, 829.0, 847.0
4.0, 849.0, 697.0
4.0, 849.0, 829.0
4.0, 849.0, 847.0
4.0, 849.0, 69702.0
4.0, 901.0, 101.0
4.0, 901.0, 111.0
4.0, 901.0, 406.0
4.0, 901.0, 413.0
4.0, 901.0, 659.0
4.0, 901.0, 662.0
4.0, 901.0, 689.0
4.0, 901.0, 699.0
4.0, 901.0, 806.0
4.0, 901.0, 821.0
4.0, 903.0, 101.0
4.0, 904.0, 802.0
4.0, 904.0, 804.0
4.0, 909.0, 101.0
4.0, 909.0, 2000.0
4.0, 911.0, 201.0
4.0, 911.0, 2000.0
4.0, 911.0, 2015.0
4.0, 911.0, 2031.0
4.0, 970.0, 101.0
5.0, 101.0, 2011.0
5.0, 201.0, 815.0
5.0, 201.0, 2011.0
5.0, 224.0, 201.0
5.0, 301.0, 308.0
5.0, 301.0, 322.0
5.0, 301.0, 334.0
5.0, 301.0, 337.0
5.0, 301.0, 340.0
5.0, 301.0, 406.0
5.0, 301.0, 612.0
5.0, 328.0, 340.0
5.0, 328.0, 349.0
5.0, 406.0, 111.0
5.0, 501.0, 686.0
5.0, 503.0, 301.0
5.0, 511.0, 686.0
5.0, 511.0, 736.0
5.0, 564.0, 645.0
5.0, 564.0, 669.0
5.0, 564.0, 679.0
5.0, 608.0, 648.0
5.0, 608.0, 662.0
5.0, 608.0, 678.0
5.0, 608.0, 737.0
5.0, 608.0, 901.0
5.0, 645.0, 612.0
5.0, 645.0, 669.0
5.0, 646.0, 612.0
5.0, 646.0, 614.0
5.0, 653.0, 610.0
5.0, 653.0, 901.0
5.0, 659.0, 662.0
5.0, 677.0, 612.0
5.0, 678.0, 648.0
5.0, 678.0, 679.0
5.0, 701.0, 322.0
5.0, 701.0, 346.0
5.0, 701.0, 349.0
5.0, 701.0, 521.0
5.0, 701.0, 522.0
5.0, 701.0, 707.0
5.0, 701.0, 3222.0
5.0, 701.0, 70833.0
5.0, 801.0, 651.0
5.0, 801.0, 697.0
5.0, 801.0, 736.0
5.0, 801.0, 827.0
5.0, 801.0, 847.0
5.0, 802.0, 201.0
5.0, 802.0, 815.0
5.0, 829.0, 829.0
5.0, 829.0, 847.0
5.0, 849.0, 697.0
5.0, 849.0, 829.0
5.0, 849.0, 847.0
5.0, 849.0, 69702.0
5.0, 901.0, 101.0
5.0, 901.0, 111.0
5.0, 901.0, 406.0
5.0, 901.0, 413.0
5.0, 901.0, 659.0
5.0, 901.0, 662.0
5.0, 901.0, 689.0
5.0, 901.0, 699.0
5.0, 901.0, 806.0
5.0, 901.0, 821.0
5.0, 903.0, 101.0
5.0, 904.0, 802.0
5.0, 904.0, 804.0
5.0, 909.0, 101.0
5.0, 909.0, 2000.0
5.0, 911.0, 201.0
5.0, 911.0, 2000.0
5.0, 911.0, 2015.0
5.0, 911.0, 2031.0
5.0, 970.0, 101.0
6.0, 101.0, 101.0
6.0, 101.0, 2011.0
6.0, 201.0, 815.0
6.0, 201.0, 2011.0
6.0, 224.0, 201.0
6.0, 301.0, 308.0
6.0, 301.0, 322.0
6.0, 301.0, 334.0
6.0, 301.0, 337.0
6.0, 301.0, 340.0
6.0, 301.0, 406.0
6.0, 301.0, 612.0
6.0, 328.0, 340.0
6.0, 328.0, 349.0
6.0, 406.0, 111.0
6.0, 501.0, 686.0
6.0, 503.0, 301.0
6.0, 511.0, 686.0
6.0, 511.0, 736.0
6.0, 608.0, 648.0
6.0, 608.0, 662.0
6.0, 608.0, 678.0
6.0, 608.0, 737.0
6.0, 645.0, 612.0
6.0, 645.0, 669.0
6.0, 646.0, 612.0
6.0, 646.0, 614.0
6.0, 653.0, 610.0
6.0, 653.0, 901.0
6.0, 659.0, 662.0
6.0, 677.0, 612.0
6.0, 678.0, 645.0
6.0, 678.0, 648.0
6.0, 678.0, 679.0
6.0, 701.0, 322.0
6.0, 701.0, 346.0
6.0, 701.0, 349.0
6.0, 701.0, 521.0
6.0, 701.0, 522.0
6.0, 701.0, 707.0
6.0, 701.0, 3222.0
6.0, 701.0, 70833.0
6.0, 801.0, 301.0
6.0, 801.0, 651.0
6.0, 801.0, 688.0
6.0, 801.0, 736.0
6.0, 801.0, 827.0
6.0, 801.0, 847.0
6.0, 802.0, 201.0
6.0, 802.0, 815.0
6.0, 829.0, 829.0
6.0, 829.0, 847.0
6.0, 849.0, 688.0
6.0, 849.0, 829.0
6.0, 849.0, 847.0
6.0, 901.0, 101.0
6.0, 901.0, 111.0
6.0, 901.0, 406.0
6.0, 901.0, 413.0
6.0, 901.0, 610.0
6.0, 901.0, 659.0
6.0, 901.0, 662.0
6.0, 901.0, 689.0
6.0, 901.0, 699.0
6.0, 901.0, 806.0
6.0, 901.0, 821.0
6.0, 903.0, 101.0
6.0, 904.0, 802.0
6.0, 904.0, 804.0
6.0, 909.0, 101.0
6.0, 909.0, 2000.0
6.0, 909.0, 2015.0
6.0, 911.0, 201.0
6.0, 911.0, 2015.0
6.0, 911.0, 2031.0
6.0, 970.0, 101.0
7.0, 101.0, 101.0
7.0, 101.0, 2011.0
7.0, 201.0, 815.0
7.0, 201.0, 2011.0
7.0, 224.0, 201.0
7.0, 301.0, 308.0
7.0, 301.0, 322.0
7.0, 301.0, 334.0
7.0, 301.0, 337.0
7.0, 301.0, 340.0
7.0, 301.0, 406.0
7.0, 301.0, 612.0
7.0, 328.0, 340.0
7.0, 328.0, 349.0
7.0, 406.0, 111.0
7.0, 501.0, 686.0
7.0, 503.0, 301.0
7.0, 511.0, 686.0
7.0, 511.0, 736.0
7.0, 608.0, 648.0
7.0, 608.0, 662.0
7.0, 608.0, 678.0
7.0, 608.0, 737.0
7.0, 645.0, 612.0
7.0, 645.0, 669.0
7.0, 646.0, 612.0
7.0, 646.0, 614.0
7.0, 653.0, 610.0
7.0, 653.0, 901.0
7.0, 659.0, 662.0
7.0, 677.0, 612.0
7.0, 678.0, 645.0
7.0, 678.0, 648.0
7.0, 678.0, 679.0
7.0, 701.0, 322.0
7.0, 701.0, 346.0
7.0, 701.0, 349.0
7.0, 701.0, 521.0
7.0, 701.0, 522.0
7.0, 701.0, 707.0
7.0, 701.0, 3222.0
7.0, 701.0, 70833.0
7.0, 801.0, 651.0
7.0, 801.0, 688.0
7.0, 801.0, 736.0
7.0, 801.0, 827.0
7.0, 801.0, 847.0
7.0, 802.0, 201.0
7.0, 802.0, 815.0
7.0, 829.0, 829.0
7.0, 829.0, 847.0
7.0, 849.0, 688.0
7.0, 849.0, 829.0
7.0, 849.0, 847.0
7.0, 901.0, 101.0
7.0, 901.0, 111.0
7.0, 901.0, 406.0
7.0, 901.0, 413.0
7.0, 901.0, 610.0
7.0, 901.0, 659.0
7.0, 901.0, 662.0
7.0, 901.0, 689.0
7.0, 901.0, 699.0
7.0, 901.0, 806.0
7.0, 901.0, 821.0
7.0, 903.0, 101.0
7.0, 904.0, 802.0
7.0, 904.0, 804.0
7.0, 909.0, 101.0
7.0, 909.0, 2000.0
7.0, 909.0, 2015.0
7.0, 911.0, 201.0
7.0, 911.0, 2015.0
7.0, 911.0, 2031.0
7.0, 970.0, 101.0
8.0, 101.0, 101.0
8.0, 101.0, 2011.0
8.0, 201.0, 815.0
8.0, 201.0, 2011.0
8.0, 224.0, 201.0
8.0, 301.0, 308.0
8.0, 301.0, 322.0
8.0, 301.0, 334.0
8.0, 301.0, 337.0
8.0, 301.0, 340.0
8.0, 301.0, 406.0
8.0, 301.0, 612.0
8.0, 328.0, 340.0
8.0, 328.0, 349.0
8.0, 406.0, 111.0
8.0, 501.0, 686.0
8.0, 503.0, 301.0
8.0, 511.0, 686.0
8.0, 511.0, 736.0
8.0, 608.0, 648.0
8.0, 608.0, 662.0
8.0, 608.0, 678.0
8.0, 608.0, 737.0
8.0, 615.0, 645.0
8.0, 615.0, 679.0
8.0, 615.0, 688.0
8.0, 645.0, 612.0
8.0, 645.0, 669.0
8.0, 646.0, 612.0
8.0, 646.0, 614.0
8.0, 653.0, 610.0
8.0, 653.0, 901.0
8.0, 659.0, 662.0
8.0, 677.0, 612.0
8.0, 701.0, 322.0
8.0, 701.0, 346.0
8.0, 701.0, 349.0
8.0, 701.0, 521.0
8.0, 701.0, 522.0
8.0, 701.0, 707.0
8.0, 701.0, 3222.0
8.0, 701.0, 70833.0
8.0, 801.0, 651.0
8.0, 801.0, 736.0
8.0, 801.0, 827.0
8.0, 801.0, 847.0
8.0, 802.0, 201.0
8.0, 802.0, 815.0
8.0, 849.0, 688.0
8.0, 849.0, 829.0
8.0, 849.0, 847.0
8.0, 901.0, 101.0
8.0, 901.0, 111.0
8.0, 901.0, 406.0
8.0, 901.0, 413.0
8.0, 901.0, 610.0
8.0, 901.0, 659.0
8.0, 901.0, 662.0
8.0, 901.0, 689.0
8.0, 901.0, 699.0
8.0, 901.0, 806.0
8.0, 901.0, 821.0
8.0, 903.0, 101.0
8.0, 904.0, 802.0
8.0, 904.0, 804.0
8.0, 909.0, 101.0
8.0, 909.0, 2000.0
8.0, 909.0, 2015.0
8.0, 911.0, 201.0
8.0, 911.0, 2015.0
8.0, 911.0, 2031.0
8.0, 970.0, 101.0
9.0, 101.0, 101.0
9.0, 101.0, 2011.0
9.0, 201.0, 815.0
9.0, 201.0, 2011.0
9.0, 224.0, 201.0
9.0, 301.0, 308.0
9.0, 301.0, 322.0
9.0, 301.0, 334.0
9.0, 301.0, 337.0
9.0, 301.0, 340.0
9.0, 301.0, 406.0
9.0, 301.0, 612.0
9.0, 328.0, 340.0
9.0, 328.0, 349.0
9.0, 406.0, 111.0
9.0, 501.0, 686.0
9.0, 503.0, 301.0
9.0, 511.0, 686.0
9.0, 511.0, 736.0
9.0, 608.0, 648.0
9.0, 608.0, 662.0
9.0, 608.0, 678.0
9.0, 608.0, 737.0
9.0, 615.0, 645.0
9.0, 615.0, 679.0
9.0, 615.0, 688.0
9.0, 645.0, 612.0
9.0, 645.0, 669.0
9.0, 646.0, 612.0
9.0, 646.0, 614.0
9.0, 653.0, 610.0
9.0, 653.0, 901.0
9.0, 659.0, 662.0
9.0, 677.0, 612.0
9.0, 701.0, 322.0
9.0, 701.0, 346.0
9.0, 701.0, 349.0
9.0, 701.0, 521.0
9.0, 701.0, 522.0
9.0, 701.0, 707.0
9.0, 701.0, 3222.0
9.0, 701.0, 70833.0
9.0, 801.0, 651.0
9.0, 801.0, 736.0
9.0, 801.0, 827.0
9.0, 801.0, 847.0
9.0, 802.0, 201.0
9.0, 802.0, 815.0
9.0, 849.0, 688.0
9.0, 849.0, 829.0
9.0, 849.0, 847.0
9.0, 901.0, 101.0
9.0, 901.0, 111.0
9.0, 901.0, 406.0
9.0, 901.0, 413.0
9.0, 901.0, 610.0
9.0, 901.0, 659.0
9.0, 901.0, 662.0
9.0, 901.0, 689.0
9.0, 901.0, 699.0
9.0, 901.0, 806.0
9.0, 901.0, 821.0
9.0, 903.0, 101.0
9.0, 904.0, 802.0
9.0, 904.0, 804.0
9.0, 909.0, 101.0
9.0, 909.0, 2000.0
9.0, 909.0, 2015.0
9.0, 911.0, 201.0
9.0, 911.0, 2015.0
9.0, 911.0, 2031.0
9.0, 970.0, 101.0
10.0, 101.0, 2011.0
10.0, 201.0, 815.0
10.0, 201.0, 2011.0
10.0, 224.0, 201.0
10.0, 301.0, 308.0
10.0, 301.0, 322.0
10.0, 301.0, 334.0
10.0, 301.0, 337.0
10.0, 301.0, 340.0
10.0, 301.0, 406.0
10.0, 301.0, 612.0
10.0, 328.0, 340.0
10.0, 328.0, 349.0
10.0, 406.0, 111.0
10.0, 501.0, 686.0
10.0, 503.0, 301.0
10.0, 511.0, 686.0
10.0, 511.0, 736.0
10.0, 608.0, 648.0
10.0, 608.0, 662.0
10.0, 608.0, 678.0
10.0, 608.0, 737.0
10.0, 615.0, 645.0
10.0, 615.0, 679.0
10.0, 615.0, 688.0
10.0, 645.0, 612.0
10.0, 645.0, 669.0
10.0, 646.0, 612.0
10.0, 646.0, 614.0
10.0, 653.0, 610.0
10.0, 653.0, 901.0
10.0, 659.0, 662.0
10.0, 677.0, 612.0
10.0, 701.0, 322.0
10.0, 701.0, 346.0
10.0, 701.0, 349.0
10.0, 701.0, 521.0
10.0, 701.0, 522.0
10.0, 701.0, 707.0
10.0, 701.0, 3222.0
10.0, 701.0, 70833.0
10.0, 801.0, 736.0
10.0, 801.0, 827.0
10.0, 801.0, 847.0
10.0, 849.0, 688.0
10.0, 849.0, 829.0
10.0, 849.0, 847.0
10.0, 901.0, 101.0
10.0, 901.0, 111.0
10.0, 901.0, 406.0
10.0, 901.0, 413.0
10.0, 901.0, 610.0
10.0, 901.0, 659.0
10.0, 901.0, 662.0
10.0, 901.0, 689.0
10.0, 901.0, 699.0
10.0, 901.0, 806.0
10.0, 901.0, 821.0
10.0, 903.0, 101.0
10.0, 904.0, 802.0
10.0, 904.0, 804.0
10.0, 909.0, 101.0
10.0, 909.0, 2000.0
10.0, 909.0, 2015.0
10.0, 911.0, 201.0
10.0, 911.0, 2015.0
10.0, 911.0, 2031.0
10.0, 970.0, 101.0
11.0, 101.0, 2011.0
11.0, 201.0, 815.0
11.0, 201.0, 2011.0
11.0, 224.0, 201.0
11.0, 301.0, 308.0
11.0, 301.0, 322.0
11.0, 301.0, 334.0
11.0, 301.0, 337.0
11.0, 301.0, 340.0
11.0, 301.0, 612.0
11.0, 301.0, 662.0
11.0, 328.0, 340.0
11.0, 328.0, 349.0
11.0, 406.0, 111.0
11.0, 501.0, 686.0
11.0, 503.0, 301.0
11.0, 511.0, 686.0
11.0, 511.0, 736.0
11.0, 608.0, 648.0
11.0, 608.0, 662.0
11.0, 608.0, 678.0
11.0, 615.0, 645.0
11.0, 615.0, 669.0
11.0, 615.0, 679.0
11.0, 645.0, 612.0
11.0, 653.0, 610.0
11.0, 653.0, 901.0
11.0, 659.0, 662.0
11.0, 701.0, 322.0
11.0, 701.0, 346.0
11.0, 701.0, 349.0
11.0, 701.0, 521.0
11.0, 701.0, 522.0
11.0, 701.0, 707.0
11.0, 701.0, 3222.0
11.0, 701.0, 70833.0
11.0, 801.0, 651.0
11.0, 801.0, 669.0
11.0, 801.0, 736.0
11.0, 801.0, 827.0
11.0, 801.0, 847.0
11.0, 802.0, 201.0
11.0, 849.0, 688.0
11.0, 849.0, 829.0
11.0, 849.0, 847.0
11.0, 901.0, 101.0
11.0, 901.0, 111.0
11.0, 901.0, 406.0
11.0, 901.0, 413.0
11.0, 901.0, 610.0
11.0, 901.0, 659.0
11.0, 901.0, 662.0
11.0, 901.0, 689.0
11.0, 901.0, 806.0
11.0, 901.0, 821.0
11.0, 902.0, 101.0
11.0, 902.0, 2000.0
11.0, 902.0, 2015.0
11.0, 903.0, 101.0
11.0, 904.0, 802.0
11.0, 904.0, 804.0
11.0, 911.0, 201.0
11.0, 911.0, 2015.0
11.0, 911.0, 2031.0
12.0, 101.0, 2011.0
12.0, 201.0, 815.0
12.0, 201.0, 2011.0
12.0, 224.0, 201.0
12.0, 301.0, 308.0
12.0, 301.0, 322.0
12.0, 301.0, 334.0
12.0, 301.0, 337.0
12.0, 301.0, 340.0
12.0, 301.0, 612.0
12.0, 301.0, 662.0
12.0, 328.0, 340.0
12.0, 328.0, 349.0
12.0, 406.0, 111.0
12.0, 501.0, 686.0
12.0, 503.0, 301.0
12.0, 511.0, 686.0
12.0, 511.0, 736.0
12.0, 608.0, 648.0
12.0, 608.0, 662.0
12.0, 608.0, 678.0
12.0, 615.0, 645.0
12.0, 615.0, 669.0
12.0, 615.0, 679.0
12.0, 645.0, 612.0
12.0, 653.0, 610.0
12.0, 653.0, 901.0
12.0, 659.0, 662.0
12.0, 701.0, 322.0
12.0, 701.0, 346.0
12.0, 701.0, 349.0
12.0, 701.0, 521.0
12.0, 701.0, 522.0
12.0, 701.0, 707.0
12.0, 701.0, 3222.0
12.0, 701.0, 70833.0
12.0, 801.0, 651.0
12.0, 801.0, 669.0
12.0, 801.0, 736.0
12.0, 801.0, 827.0
12.0, 801.0, 847.0
12.0, 802.0, 201.0
12.0, 849.0, 688.0
12.0, 849.0, 829.0
12.0, 849.0, 847.0
12.0, 901.0, 101.0
12.0, 901.0, 111.0
12.0, 901.0, 406.0
12.0, 901.0, 413.0
12.0, 901.0, 610.0
12.0, 901.0, 659.0
12.0, 901.0, 662.0
12.0, 901.0, 689.0
12.0, 901.0, 806.0
12.0, 901.0, 821.0
12.0, 902.0, 101.0
12.0, 902.0, 2000.0
12.0, 902.0, 2015.0
12.0, 903.0, 101.0
12.0, 904.0, 802.0
12.0, 904.0, 804.0
12.0, 911.0, 201.0
12.0, 911.0, 2015.0
12.0, 911.0, 2031.0
13.0, 101.0, 2011.0
13.0, 201.0, 815.0
13.0, 201.0, 2011.0
13.0, 224.0, 201.0
13.0, 301.0, 308.0
13.0, 301.0, 322.0
13.0, 301.0, 334.0
13.0, 301.0, 337.0
13.0, 301.0, 340.0
13.0, 301.0, 612.0
13.0, 328.0, 340.0
13.0, 328.0, 349.0
13.0, 406.0, 111.0
13.0, 501.0, 686.0
13.0, 503.0, 301.0
13.0, 511.0, 686.0
13.0, 511.0, 736.0
13.0, 608.0, 648.0
13.0, 608.0, 662.0
13.0, 608.0, 678.0
13.0, 645.0, 612.0
13.0, 653.0, 610.0
13.0, 653.0, 901.0
13.0, 659.0, 662.0
13.0, 701.0, 322.0
13.0, 701.0, 346.0
13.0, 701.0, 349.0
13.0, 701.0, 521.0
13.0, 701.0, 522.0
13.0, 701.0, 707.0
13.0, 701.0, 3222.0
13.0, 701.0, 70833.0
13.0, 801.0, 645.0
13.0, 801.0, 651.0
13.0, 801.0, 669.0
13.0, 801.0, 679.0
13.0, 801.0, 688.0
13.0, 801.0, 736.0
13.0, 802.0, 201.0
13.0, 901.0, 101.0
13.0, 901.0, 105.0
13.0, 901.0, 111.0
13.0, 901.0, 406.0
13.0, 901.0, 413.0
13.0, 901.0, 610.0
13.0, 901.0, 659.0
13.0, 901.0, 662.0
13.0, 901.0, 689.0
13.0, 901.0, 821.0
13.0, 901.0, 823.0
13.0, 901.0, 847.0
13.0, 902.0, 101.0
13.0, 902.0, 105.0
13.0, 902.0, 2000.0
13.0, 902.0, 2015.0
13.0, 903.0, 101.0
13.0, 904.0, 802.0
13.0, 904.0, 804.0
13.0, 911.0, 201.0
13.0, 911.0, 2015.0
13.0, 911.0, 2031.0
13.0, 922.0, 688.0
13.0, 922.0, 689.0
13.0, 922.0, 853.0
14.0, 101.0, 2011.0
14.0, 201.0, 815.0
14.0, 201.0, 2011.0
14.0, 224.0, 201.0
14.0, 301.0, 308.0
14.0, 301.0, 322.0
14.0, 301.0, 334.0
14.0, 301.0, 337.0
14.0, 301.0, 340.0
14.0, 301.0, 612.0
14.0, 328.0, 340.0
14.0, 328.0, 349.0
14.0, 406.0, 111.0
14.0, 501.0, 686.0
14.0, 503.0, 301.0
14.0, 511.0, 686.0
14.0, 511.0, 736.0
14.0, 608.0, 648.0
14.0, 608.0, 662.0
14.0, 608.0, 678.0
14.0, 645.0, 612.0
14.0, 653.0, 610.0
14.0, 653.0, 901.0
14.0, 659.0, 662.0
14.0, 701.0, 301.0
14.0, 701.0, 322.0
14.0, 701.0, 346.0
14.0, 701.0, 349.0
14.0, 701.0, 521.0
14.0, 701.0, 522.0
14.0, 701.0, 707.0
14.0, 701.0, 3222.0
14.0, 701.0, 70833.0
14.0, 801.0, 645.0
14.0, 801.0, 651.0
14.0, 801.0, 669.0
14.0, 801.0, 679.0
14.0, 801.0, 688.0
14.0, 801.0, 736.0
14.0, 802.0, 201.0
14.0, 901.0, 101.0
14.0, 901.0, 105.0
14.0, 901.0, 111.0
14.0, 901.0, 406.0
14.0, 901.0, 413.0
14.0, 901.0, 610.0
14.0, 901.0, 659.0
14.0, 901.0, 662.0
14.0, 901.0, 689.0
14.0, 901.0, 821.0
14.0, 901.0, 823.0
14.0, 901.0, 847.0
14.0, 902.0, 101.0
14.0, 902.0, 105.0
14.0, 902.0, 2000.0
14.0, 902.0, 2015.0
14.0, 903.0, 101.0
14.0, 904.0, 802.0
14.0, 904.0, 804.0
14.0, 911.0, 201.0
14.0, 911.0, 2015.0
14.0, 911.0, 2031.0
14.0, 922.0, 688.0
14.0, 922.0, 689.0
14.0, 922.0, 853.0
15.0, 101.0, 105.0
15.0, 101.0, 2011.0
15.0, 201.0, 815.0
15.0, 201.0, 2011.0
15.0, 224.0, 201.0
15.0, 301.0, 308.0
15.0, 301.0, 322.0
15.0, 301.0, 334.0
15.0, 301.0, 337.0
15.0, 301.0, 340.0
15.0, 328.0, 340.0
15.0, 328.0, 349.0
15.0, 406.0, 111.0
15.0, 501.0, 606.0
15.0, 501.0, 686.0
15.0, 503.0, 301.0
15.0, 511.0, 686.0
15.0, 511.0, 736.0
15.0, 604.0, 614.0
15.0, 604.0, 738.0
15.0, 608.0, 301.0
15.0, 608.0, 648.0
15.0, 608.0, 662.0
15.0, 653.0, 610.0
15.0, 653.0, 901.0
15.0, 659.0, 662.0
15.0, 701.0, 301.0
15.0, 701.0, 322.0
15.0, 701.0, 346.0
15.0, 701.0, 349.0
15.0, 701.0, 521.0
15.0, 701.0, 522.0
15.0, 701.0, 707.0
15.0, 701.0, 3222.0
15.0, 701.0, 70833.0
15.0, 801.0, 301.0
15.0, 801.0, 651.0
15.0, 801.0, 669.0
15.0, 801.0, 678.0
15.0, 801.0, 688.0
15.0, 801.0, 736.0
15.0, 802.0, 201.0
15.0, 901.0, 101.0
15.0, 901.0, 111.0
15.0, 901.0, 406.0
15.0, 901.0, 413.0
15.0, 901.0, 610.0
15.0, 901.0, 659.0
15.0, 901.0, 662.0
15.0, 901.0, 689.0
15.0, 901.0, 821.0
15.0, 901.0, 823.0
15.0, 901.0, 847.0
15.0, 902.0, 101.0
15.0, 902.0, 2000.0
15.0, 902.0, 2015.0
15.0, 903.0, 101.0
15.0, 904.0, 802.0
15.0, 904.0, 804.0
15.0, 911.0, 201.0
15.0, 911.0, 2015.0
15.0, 911.0, 2031.0
15.0, 922.0, 688.0
15.0, 922.0, 689.0
15.0, 922.0, 853.0
16.0, 101.0, 2011.0
16.0, 201.0, 815.0
16.0, 201.0, 2011.0
16.0, 224.0, 201.0
16.0, 301.0, 308.0
16.0, 301.0, 322.0
16.0, 301.0, 334.0
16.0, 301.0, 337.0
16.0, 301.0, 340.0
16.0, 328.0, 340.0
16.0, 328.0, 349.0
16.0, 406.0, 111.0
16.0, 501.0, 606.0
16.0, 501.0, 686.0
16.0, 503.0, 301.0
16.0, 511.0, 686.0
16.0, 511.0, 736.0
16.0, 604.0, 614.0
16.0, 604.0, 738.0
16.0, 608.0, 301.0
16.0, 608.0, 648.0
16.0, 608.0, 662.0
16.0, 645.0, 678.0
16.0, 653.0, 610.0
16.0, 659.0, 662.0
16.0, 701.0, 301.0
16.0, 701.0, 304.0
16.0, 701.0, 322.0
16.0, 701.0, 346.0
16.0, 701.0, 349.0
16.0, 701.0, 521.0
16.0, 701.0, 522.0
16.0, 701.0, 707.0
16.0, 701.0, 3222.0
16.0, 701.0, 70833.0
16.0, 801.0, 669.0
16.0, 801.0, 678.0
16.0, 801.0, 688.0
16.0, 801.0, 736.0
16.0, 802.0, 201.0
16.0, 901.0, 101.0
16.0, 901.0, 105.0
16.0, 901.0, 111.0
16.0, 901.0, 406.0
16.0, 901.0, 413.0
16.0, 901.0, 610.0
16.0, 901.0, 659.0
16.0, 901.0, 662.0
16.0, 901.0, 689.0
16.0, 901.0, 821.0
16.0, 901.0, 823.0
16.0, 901.0, 827.0
16.0, 901.0, 847.0
16.0, 901.0, 901.0
16.0, 902.0, 101.0
16.0, 902.0, 105.0
16.0, 902.0, 2000.0
16.0, 902.0, 2015.0
16.0, 902.0, 2031.0
16.0, 903.0, 101.0
16.0, 904.0, 802.0
16.0, 904.0, 804.0
16.0, 911.0, 201.0
16.0, 911.0, 2031.0
16.0, 922.0, 688.0
16.0, 922.0, 853.0
17.0, 101.0, 2011.0
17.0, 201.0, 815.0
17.0, 201.0, 2011.0
17.0, 224.0, 201.0
17.0, 224.0, 2000.0
17.0, 301.0, 308.0
17.0, 301.0, 322.0
17.0, 301.0, 334.0
17.0, 301.0, 337.0
17.0, 301.0, 340.0
17.0, 328.0, 340.0
17.0, 328.0, 349.0
17.0, 406.0, 111.0
17.0, 501.0, 606.0
17.0, 501.0, 686.0
17.0, 503.0, 301.0
17.0, 511.0, 686.0
17.0, 511.0, 736.0
17.0, 604.0, 614.0
17.0, 604.0, 738.0
17.0, 608.0, 301.0
17.0, 608.0, 648.0
17.0, 608.0, 662.0
17.0, 645.0, 678.0
17.0, 653.0, 610.0
17.0, 659.0, 662.0
17.0, 701.0, 301.0
17.0, 701.0, 304.0
17.0, 701.0, 322.0
17.0, 701.0, 346.0
17.0, 701.0, 349.0
17.0, 701.0, 521.0
17.0, 701.0, 522.0
17.0, 701.0, 707.0
17.0, 701.0, 3222.0
17.0, 701.0, 70833.0
17.0, 801.0, 669.0
17.0, 801.0, 678.0
17.0, 801.0, 688.0
17.0, 801.0, 736.0
17.0, 802.0, 201.0
17.0, 901.0, 101.0
17.0, 901.0, 111.0
17.0, 901.0, 406.0
17.0, 901.0, 413.0
17.0, 901.0, 610.0
17.0, 901.0, 659.0
17.0, 901.0, 662.0
17.0, 901.0, 689.0
17.0, 901.0, 821.0
17.0, 901.0, 823.0
17.0, 901.0, 827.0
17.0, 901.0, 847.0
17.0, 901.0, 901.0
17.0, 902.0, 101.0
17.0, 902.0, 105.0
17.0, 902.0, 2000.0
17.0, 902.0, 2015.0
17.0, 902.0, 2031.0
17.0, 903.0, 101.0
17.0, 904.0, 802.0
17.0, 904.0, 804.0
17.0, 911.0, 201.0
17.0, 911.0, 2031.0
17.0, 922.0, 688.0
17.0, 922.0, 853.0
18.0, 101.0, 2011.0
18.0, 201.0, 815.0
18.0, 201.0, 2011.0
18.0, 224.0, 201.0
18.0, 224.0, 2000.0
18.0, 301.0, 308.0
18.0, 301.0, 322.0
18.0, 301.0, 334.0
18.0, 301.0, 337.0
18.0, 301.0, 340.0
18.0, 328.0, 340.0
18.0, 328.0, 349.0
18.0, 406.0, 111.0
18.0, 501.0, 606.0
18.0, 501.0, 686.0
18.0, 503.0, 301.0
18.0, 511.0, 686.0
18.0, 511.0, 736.0
18.0, 604.0, 614.0
18.0, 604.0, 738.0
18.0, 608.0, 301.0
18.0, 608.0, 648.0
18.0, 608.0, 662.0
18.0, 645.0, 678.0
18.0, 653.0, 610.0
18.0, 659.0, 662.0
18.0, 701.0, 301.0
18.0, 701.0, 304.0
18.0, 701.0, 322.0
18.0, 701.0, 346.0
18.0, 701.0, 349.0
